"","nm","m1","bw","m2","focr","focr_se","fdr","fdr_se","pwr","pwr_se","mu_type","cov_type","snr"
"16","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0162566208773596,0.000630569134215608,0.0166973022003939,0.000640044366127719,0.624806201550388,0.00114153961398579,"sine","iid",0.166666666666667
"17","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.00103432547513144,0.00011247585887521,0.381156827668456,0.000591748140886636,"sine","iid",0.166666666666667
"18","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.000608449963860963,7.93619834027209e-05,0.467322599880739,0.000694111463146869,"sine","iid",0.166666666666667
"19","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.00064443736826942,8.28958164107257e-05,0.427966607036374,0.000774114851765872,"sine","iid",0.166666666666667
"20","FOCR-O21-RAW","FOCR (overlap)","21","",0.00933719273787068,0.000533516727690269,0.0916008092517832,0.00120563390368129,0.829218843172332,0.00111434161537172,"sine","iid",0.166666666666667
"21","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.00583852663620593,0.00022562671945579,0.36881335718545,0.000609337386781429,"sine","iid",0.166666666666667
"22","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.00144646587753567,0.000111768357711554,0.479189028026237,0.000729938296839466,"sine","iid",0.166666666666667
"23","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.00332908003644421,0.000159450778540084,0.436970781156828,0.000827586163300882,"sine","iid",0.166666666666667
"24","FOCR-D21-RAW","FOCR (disjoint)","21","",0.00947444368497,0.000643583868435196,0.0506993674662848,0.000704466774515826,0.713953488372093,0.000939887533658043,"sine","iid",0.166666666666667
"25","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.00205365784792539,0.000107676210385662,0.374180083482409,0.000573042375688046,"sine","iid",0.166666666666667
"26","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.000395141304232213,4.02130049417358e-05,0.457662492546213,0.000776865966444837,"sine","iid",0.166666666666667
"27","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.00086375492985634,5.86148072058681e-05,0.418187239117472,0.000789329266263607,"sine","iid",0.166666666666667
"28","BH","BH","","",NA,NA,0.022253981516919,0.000291528084938497,0.408765652951699,0.000511942282175616,"sine","iid",0.189189189189189
"29","LAWS","LAWS","","",NA,NA,0.0232607073570032,0.000308187832163947,0.466129994036971,0.000506629635803309,"sine","iid",0.189189189189189
"30","SABHA","SABHA","","",NA,NA,0.0327492690947372,0.000370347228501759,0.459988073941562,0.000561729474214437,"sine","iid",0.189189189189189
"31","FOCR-O3-RAW","FOCR (overlap)","3","",0.0164496293811443,0.000321372986252291,0.0299775648573822,0.000492671831089942,0.612045319022063,0.000674773010488309,"sine","iid",0.189189189189189
"32","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.00126986677751072,0.000106603041165395,0.433273703041145,0.000560345345743024,"sine","iid",0.189189189189189
"33","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.00237529185952816,0.000160377515624338,0.510196779964222,0.000688385082834109,"sine","iid",0.189189189189189
"34","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.00159527000242604,0.00011277817143116,0.496004770423375,0.00068651826433149,"sine","iid",0.189189189189189
"35","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0159233046146121,0.000346009045980932,0.0164466735324764,0.00035299724165753,0.549970184853906,0.000652969929747437,"sine","iid",0.189189189189189
"36","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.000922398589065256,9.38582531254388e-05,0.405008944543828,0.000539430015554125,"sine","iid",0.189189189189189
"37","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.00142766787344391,0.000100514757665765,0.467203339296363,0.000560057163218999,"sine","iid",0.189189189189189
"38","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.000952871204628423,9.37806552637045e-05,0.452713178294574,0.000603240000292855,"sine","iid",0.189189189189189
"39","FOCR-O11-RAW","FOCR (overlap)","11","",0.00690842673863722,0.000256651402402066,0.0335962581440015,0.000686280387007793,0.774657125819917,0.000773132203941105,"sine","iid",0.189189189189189
"40","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.00264023100669121,0.00015738124014915,0.451460942158617,0.000496558447316571,"sine","iid",0.189189189189189
"41","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.00122045033735975,9.49666447644753e-05,0.540429338103757,0.000683550048474184,"sine","iid",0.189189189189189
"42","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.00187104475245421,0.000122087712521877,0.509779367918903,0.000721108090111113,"sine","iid",0.189189189189189
"43","FOCR-D11-RAW","FOCR (disjoint)","11","",0.00668175231642724,0.00041121082913298,0.00845925127658874,0.000434964072964304,0.665175909361956,0.00104287877465054,"sine","iid",0.189189189189189
"44","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.00120995646360263,0.000119398735672743,0.449731663685152,0.000505640435342778,"sine","iid",0.189189189189189
"45","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.000478782964593228,6.07957267616092e-05,0.516636851520572,0.000697058160066462,"sine","iid",0.189189189189189
"46","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.000639703247426175,8.34342287969244e-05,0.488431723315444,0.000702678969651909,"sine","iid",0.189189189189189
"47","FOCR-O21-RAW","FOCR (overlap)","21","",0.00354562095412468,0.000217692210079011,0.0912646209758115,0.000717290697739666,0.857602862254025,0.000625525401159029,"sine","iid",0.189189189189189
"48","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.00482423197719562,0.000212690891167661,0.444782349433512,0.000514506548831367,"sine","iid",0.189189189189189
"49","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.00135017243976299,7.64226056602007e-05,0.531782945736434,0.000696624137256917,"sine","iid",0.189189189189189
"50","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0033384248354565,0.000149580183551334,0.498449612403101,0.00072636001568921,"sine","iid",0.189189189189189
"51","FOCR-D21-RAW","FOCR (disjoint)","21","",0.00613275613275613,0.000530220798006451,0.048685374896555,0.000560410670532515,0.755158020274299,0.000936277876077207,"sine","iid",0.189189189189189
"52","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.00266441406970507,0.000137569954578692,0.44830053667263,0.000529334311775126,"sine","iid",0.189189189189189
"53","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.000347782710070846,3.53817688376809e-05,0.514669051878354,0.000657361664118102,"sine","iid",0.189189189189189
"54","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.00172419569367845,0.000106011327607333,0.4840190816935,0.000703237126744365,"sine","iid",0.189189189189189
"55","BH","BH","","",NA,NA,0.0274942201421633,0.000400659699183795,0.470840787119857,0.000560564119555967,"sine","iid",0.210526315789474
"56","LAWS","LAWS","","",NA,NA,0.0275541912827304,0.00041513933236439,0.517650566487776,0.00045962789272884,"sine","iid",0.210526315789474
"57","SABHA","SABHA","","",NA,NA,0.0364005528755636,0.000405848714258208,0.513834227787716,0.000508803123627781,"sine","iid",0.210526315789474
"58","FOCR-O3-RAW","FOCR (overlap)","3","",0.0237493207500155,0.000364560242957912,0.0430337804440818,0.000654474750974343,0.647406082289803,0.00066757831948956,"sine","iid",0.210526315789474
"59","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.00330323910327978,0.000125460344467817,0.487239117471676,0.000436083013809499,"sine","iid",0.210526315789474
"60","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.00579866981807146,0.00017800077892505,0.553130590339893,0.000534130608452988,"sine","iid",0.210526315789474
"61","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0032015582667393,0.000140865853589715,0.540727489564699,0.000583190887358142,"sine","iid",0.210526315789474
"62","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0215448944910956,0.000430597900029475,0.0215448944910956,0.000430597900029475,0.590339892665474,0.000635520751252337,"sine","iid",0.210526315789474
"63","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00141308353148267,7.95544085505642e-05,0.465474060822898,0.000493565748892058,"sine","iid",0.210526315789474
"64","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.00197339999653737,0.000120711161535954,0.516994633273703,0.00050815607492737,"sine","iid",0.210526315789474
"65","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.000707741819577654,4.80327119721994e-05,0.505485986881336,0.000547346393492836,"sine","iid",0.210526315789474
"66","FOCR-O11-RAW","FOCR (overlap)","11","",0.0170230321728652,0.000514427942155512,0.0599269679521943,0.00115834822793273,0.792367322599881,0.000623037588018932,"sine","iid",0.210526315789474
"67","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.00328859483968147,0.00015079433312304,0.504412641621944,0.000522546323756813,"sine","iid",0.210526315789474
"68","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.000828975607439626,7.16504577675027e-05,0.577698270721527,0.000504993380966324,"sine","iid",0.210526315789474
"69","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.00181732191640226,0.000107352227996633,0.55438282647585,0.00051921941873589,"sine","iid",0.210526315789474
"70","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0212899568672457,0.000884065097803726,0.0231142646197892,0.000889939899444633,0.695289206917114,0.000843348143517715,"sine","iid",0.210526315789474
"71","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.000119047619047619,2.17350221232209e-05,0.500894454382826,0.000534497771657338,"sine","iid",0.210526315789474
"72","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0,0,0.555694692903995,0.000553317378689353,"sine","iid",0.210526315789474
"73","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0,0,0.53422778771616,0.000553095738477498,"sine","iid",0.210526315789474
"74","FOCR-O21-RAW","FOCR (overlap)","21","",0.00796343114090397,0.00038450958488669,0.10696471990288,0.00107152348888913,0.873643410852713,0.000496311460641153,"sine","iid",0.210526315789474
"75","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.00474675330612846,0.000147157611151393,0.500417412045319,0.000529411518104466,"sine","iid",0.210526315789474
"76","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.000731978501829112,4.49914036676367e-05,0.568992248062016,0.000498148569168408,"sine","iid",0.210526315789474
"77","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.00238709435633649,8.99157750760853e-05,0.543947525342874,0.000478564935222858,"sine","iid",0.210526315789474
"78","FOCR-D21-RAW","FOCR (disjoint)","21","",0.00896543070456114,0.000608355429429635,0.0504795365664931,0.000588209992234442,0.764281454979129,0.000839610655940047,"sine","iid",0.210526315789474
"79","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.00210740557812241,9.94182634139574e-05,0.502862254025045,0.000522515036836327,"sine","iid",0.210526315789474
"80","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.00010752688172043,1.96316328854898e-05,0.551937984496124,0.00051575616660223,"sine","iid",0.210526315789474
"81","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.000446327211805487,3.85989419232215e-05,0.52850327966607,0.00049289040583446,"sine","iid",0.210526315789474
"82","BH","BH","","",NA,NA,0.0237703158269482,0.000319434806100247,0.519737626714371,0.000435309113653198,"sine","iid",0.230769230769231
"83","LAWS","LAWS","","",NA,NA,0.024588999237776,0.000306382539393583,0.561299940369708,0.000457006114319065,"sine","iid",0.230769230769231
"84","SABHA","SABHA","","",NA,NA,0.0337975823447587,0.000354672422588063,0.559391771019678,0.000466161665988665,"sine","iid",0.230769230769231
"85","FOCR-O3-RAW","FOCR (overlap)","3","",0.0177905593019808,0.000317923836664849,0.0353875723819059,0.000593370037618398,0.680500894454383,0.000687707906632829,"sine","iid",0.230769230769231
