"","nm","m1","bw","m2","focr","focr_se","fdr","fdr_se","pwr","pwr_se","mu_type","cov_type","snr"
"158","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0228466803091015,0.000748246495951211,0.558699472759227,0.00315323886099202,"step","AR",0.277777777777778
"159","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0197360579890398,0.0007273966224979,0.548462214411248,0.00331417050773785,"step","AR",0.277777777777778
"160","FOCR-O21-RAW","FOCR (overlap)","21","",0.0136415221631421,0.000600311579937132,0.123303259066073,0.00108352867703158,0.786511423550088,0.00270686961946197,"step","AR",0.277777777777778
"161","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0219776529821394,0.000650269692755961,0.590992970123023,0.00279944232435029,"step","AR",0.277777777777778
"162","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0285862877197144,0.000685204681483118,0.706546572934974,0.00296742478955475,"step","AR",0.277777777777778
"163","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.025909197224381,0.000656997112674386,0.692442882249561,0.0032146034325339,"step","AR",0.277777777777778
"164","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0126647452788757,0.000793702584524412,0.0517009418225105,0.000923009470359922,0.65865553602812,0.00333556507398808,"step","AR",0.277777777777778
"165","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0172540826841627,0.000640792407155347,0.5701230228471,0.00299609882683922,"step","AR",0.277777777777778
"166","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.0182259542578763,0.000643326260501734,0.614850615114236,0.00331049679722234,"step","AR",0.277777777777778
"167","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0166907473339229,0.000600707869621662,0.603734622144112,0.00354557459488242,"step","AR",0.277777777777778
"168","FOCR-O41-RAW","FOCR (overlap)","41","",0.00997086508249706,0.000548782099748941,0.222265786966039,0.00132446467385945,0.858040421792619,0.00253796588826553,"step","AR",0.277777777777778
"169","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.019716687646042,0.000659797539540255,0.566256590509666,0.00280742673788166,"step","AR",0.277777777777778
"170","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.0302774888382084,0.000853302646473688,0.741915641476274,0.00278514679102485,"step","AR",0.277777777777778
"171","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0266824620059733,0.000790725947504606,0.725351493848858,0.00308126299993521,"step","AR",0.277777777777778
"172","FOCR-D41-RAW","FOCR (disjoint)","41","",0.00178571428571429,0.000282346219657891,0.0961329219560927,0.00143554741143044,0.750395430579965,0.00274657941728679,"step","AR",0.277777777777778
"173","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.0149422702758056,0.000575600913190751,0.564279437609842,0.00285533089246569,"step","AR",0.277777777777778
"174","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.0153665149945828,0.00056985109603499,0.657337434094903,0.00290590292292048,"step","AR",0.277777777777778
"175","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.013388971768891,0.000523565792595438,0.64371704745167,0.00337610528420964,"step","AR",0.277777777777778
"176","BH","BH","","",NA,NA,0.0188343516716419,0.000639941001597868,0.690509666080844,0.00260307697713335,"step","AR",0.322222222222222
"177","LAWS","LAWS","","",NA,NA,0.0553141496496274,0.00137848085807891,0.81335676625659,0.00210198551307647,"step","AR",0.322222222222222
"178","SABHA","SABHA","","",NA,NA,0.051474950706504,0.001214671908691,0.829789103690685,0.00205950711982464,"step","AR",0.322222222222222
"179","FOCR-O3-RAW","FOCR (overlap)","3","",0.016163555467802,0.00064876197487457,0.0322061072883075,0.000780965337580057,0.744463971880492,0.0025243613169746,"step","AR",0.322222222222222
"180","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.00950248217944038,0.000449571353900609,0.625966608084359,0.00283983431133858,"step","AR",0.322222222222222
"181","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0161527210300685,0.00064182976166486,0.677108963093146,0.00277529129411918,"step","AR",0.322222222222222
"182","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0154414690773258,0.000619682982759139,0.671133567662566,0.00284756793867961,"step","AR",0.322222222222222
"183","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0175329941199237,0.000701448276421334,0.022406745528892,0.000726312025954776,0.698550087873462,0.002523953186785,"step","AR",0.322222222222222
"184","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00664194160553478,0.000340140627028225,0.565641476274165,0.00289593920710666,"step","AR",0.322222222222222
"185","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.0109391590721506,0.000516792944777707,0.632776801405975,0.00281882422721444,"step","AR",0.322222222222222
"186","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.00996770157694916,0.000493849309501504,0.624912126537786,0.00288510526136305,"step","AR",0.322222222222222
"187","FOCR-O11-RAW","FOCR (overlap)","11","",0.0143140388748555,0.000654264502219898,0.0788052051600163,0.000952867483913363,0.846441124780316,0.0023190656978841,"step","AR",0.322222222222222
"188","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0161804548524936,0.000704423538798022,0.743321616871705,0.00235053246161075,"step","AR",0.322222222222222
"189","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0248714069987781,0.000834415533225196,0.799472759226714,0.00238506406841908,"step","AR",0.322222222222222
"190","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0225546019384641,0.000791581142545842,0.796177504393673,0.00251122267091307,"step","AR",0.322222222222222
"191","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0143346751065356,0.000679401739131441,0.039530689014638,0.000823975088800882,0.7548769771529,0.00247497894181484,"step","AR",0.322222222222222
"192","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.0111196513645913,0.000619192199595293,0.693057996485062,0.00243720281659267,"step","AR",0.322222222222222
"193","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0150764787559383,0.000660308951383745,0.716695957820738,0.0024522796513094,"step","AR",0.322222222222222
"194","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0137084095550793,0.000643248849766126,0.715377855887522,0.00257507172347189,"step","AR",0.322222222222222
"195","FOCR-O21-RAW","FOCR (overlap)","21","",0.010543568775201,0.000518646104099307,0.134080605398359,0.000968214734766917,0.90030755711775,0.00213446188126874,"step","AR",0.322222222222222
"196","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0149760123090353,0.000668119624582514,0.742486818980668,0.0022359411658631,"step","AR",0.322222222222222
"197","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0247033017087313,0.0007805495740873,0.836247803163445,0.00229596734001578,"step","AR",0.322222222222222
"198","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.022687689441953,0.000769634059227826,0.834490333919156,0.00246684377052524,"step","AR",0.322222222222222
"199","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0117252258829747,0.000615487771953187,0.0585357718266696,0.000798113076717889,0.811072056239016,0.00251206048924417,"step","AR",0.322222222222222
"200","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0113991116648936,0.000511387913593149,0.717706502636204,0.00248220222415957,"step","AR",0.322222222222222
"201","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.0124713420286668,0.000479074504626315,0.765641476274165,0.00254931209035618,"step","AR",0.322222222222222
"202","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0126725724875605,0.000494322497657755,0.767179261862917,0.00273805086475486,"step","AR",0.322222222222222
"203","FOCR-O41-RAW","FOCR (overlap)","41","",0.00843394569031329,0.000489303793887385,0.245762351383738,0.00113727285471939,0.95030755711775,0.0014211372775095,"step","AR",0.322222222222222
"204","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.0160071292768367,0.000652396782424052,0.720210896309315,0.00230833708235095,"step","AR",0.322222222222222
"205","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.0324730977026775,0.00112736932696602,0.855360281195079,0.00181688357948677,"step","AR",0.322222222222222
"206","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0312140437150564,0.00108511546611909,0.858216168717047,0.00203377013528288,"step","AR",0.322222222222222
"207","FOCR-D41-RAW","FOCR (disjoint)","41","",0.0128627220876237,0.000797900731596574,0.108293022971178,0.00150668494196217,0.838312829525483,0.00271610690554331,"step","AR",0.322222222222222
"208","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.0148778931255882,0.000637595078262575,0.70566783831283,0.00242393378803862,"step","AR",0.322222222222222
"209","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.0185860055551787,0.000866076265025097,0.761247803163445,0.00236733175525753,"step","AR",0.322222222222222
"210","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.0185023300686977,0.000821780164220209,0.769859402460457,0.00270787448838307,"step","AR",0.322222222222222
"211","BH","BH","","",NA,NA,0.0233287759403992,0.000485871433615576,0.778822495606327,0.00175020325536469,"step","AR",0.366666666666667
"212","LAWS","LAWS","","",NA,NA,0.0605412185727934,0.000908929321538636,0.850263620386643,0.00155534691490046,"step","AR",0.366666666666667
"213","SABHA","SABHA","","",NA,NA,0.0589919464360452,0.000874895314233481,0.871660808435852,0.00122148600490921,"step","AR",0.366666666666667
"214","FOCR-O3-RAW","FOCR (overlap)","3","",0.0199256635250688,0.000458808637119319,0.0405795131109975,0.000562702226004414,0.818057996485062,0.00164025395613841,"step","AR",0.366666666666667
"215","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.0132407820080849,0.000395644206579847,0.739103690685413,0.00196999113487567,"step","AR",0.366666666666667
"216","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0189735376593957,0.000458394664540975,0.7701230228471,0.00188092161785018,"step","AR",0.366666666666667
"217","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0175757652088259,0.000450681588863765,0.766871704745167,0.00191095448063753,"step","AR",0.366666666666667
"218","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0208872093916307,0.00047854990976965,0.0281122666181871,0.00050673796170589,0.784138840070299,0.00176491391925172,"step","AR",0.366666666666667
"219","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00997299511601796,0.00030534500657513,0.69622144112478,0.00212773921216526,"step","AR",0.366666666666667
"220","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.0140241280666565,0.000383167898755181,0.738796133567663,0.00199636635770296,"step","AR",0.366666666666667
"221","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.0128687758182198,0.000371959613812514,0.733787346221441,0.00203818516585662,"step","AR",0.366666666666667
"222","FOCR-O11-RAW","FOCR (overlap)","11","",0.0171759711954506,0.00049885999956699,0.0933460450385147,0.00080983756058351,0.891300527240773,0.00126159619661043,"step","AR",0.366666666666667
"223","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0206161670523409,0.000528976770959669,0.814103690685413,0.00151711020111484,"step","AR",0.366666666666667
"224","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0287945088715548,0.000625217589351238,0.85566783831283,0.00138819631654569,"step","AR",0.366666666666667
"225","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0268881381732936,0.000613095322433836,0.854920913884007,0.00147349633560921,"step","AR",0.366666666666667
"226","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0166504688256331,0.000579533346845869,0.0478739446071698,0.000670368024645408,0.821001757469244,0.00166792137398772,"step","AR",0.366666666666667
"227","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.0154737725545249,0.000446895571988427,0.776493848857645,0.00172612097152406,"step","AR",0.366666666666667
"228","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0179537917338775,0.00050058397402661,0.791520210896309,0.00170328135998818,"step","AR",0.366666666666667
"229","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0182231120905441,0.000507603922682561,0.793145869947276,0.00176374437375752,"step","AR",0.366666666666667
"230","FOCR-O21-RAW","FOCR (overlap)","21","",0.013864715171183,0.00048578952254071,0.152311491305462,0.000888682084056207,0.930843585237258,0.00109408590886628,"step","AR",0.366666666666667
"231","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0197781300143219,0.000533501022547849,0.812082601054482,0.00154167181488965,"step","AR",0.366666666666667
"232","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0307719734275178,0.000710323343200686,0.878998242530756,0.00124822476741963,"step","AR",0.366666666666667
"233","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0287265404649411,0.000723149193450796,0.880755711775044,0.00135460656241067,"step","AR",0.366666666666667
"234","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0133953822175204,0.000596221802885821,0.0616266056486339,0.000746607074883377,0.862653778558875,0.00159814618383427,"step","AR",0.366666666666667
"235","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0128046193155748,0.000449179213092911,0.79182776801406,0.00163865264814533,"step","AR",0.366666666666667
"236","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.014689951452393,0.000472214107192675,0.824560632688928,0.0015321225319072,"step","AR",0.366666666666667
"237","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0149879400534821,0.000485687752732206,0.828822495606327,0.00161307482592211,"step","AR",0.366666666666667
"238","FOCR-O41-RAW","FOCR (overlap)","41","",0.00836708509203666,0.000383765603661137,0.267059425526446,0.00104497726297033,0.96006151142355,0.000947679875342951,"step","AR",0.366666666666667
"239","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.0212638145328553,0.000503299693598874,0.795298769771529,0.00155810644850225,"step","AR",0.366666666666667
"240","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.0342337118780724,0.000718110119917056,0.880579964850615,0.00130435920850976,"step","AR",0.366666666666667
"241","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0343796744888898,0.000712820647661394,0.885632688927944,0.00133108336882726,"step","AR",0.366666666666667
"242","FOCR-D41-RAW","FOCR (disjoint)","41","",0.0100774759056165,0.000570298563068163,0.129038396597708,0.00136602457941472,0.881722319859402,0.00145307335398228,"step","AR",0.366666666666667
"243","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.0145357078495299,0.000549509154329099,0.781239015817223,0.00168132404432193,"step","AR",0.366666666666667
"244","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.0161300823431777,0.00056604129585263,0.808391915641476,0.00134304459344346,"step","AR",0.366666666666667
"245","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.0164369102538494,0.000553420383398012,0.823594024604569,0.00159966736448237,"step","AR",0.366666666666667
"246","BH","BH","","",NA,NA,0.0213504949121531,0.000460556575305407,0.871836555360281,0.00120458852396081,"step","AR",0.411111111111111
"247","LAWS","LAWS","","",NA,NA,0.0716197504698439,0.00122520489354692,0.901845342706503,0.00121669742857758,"step","AR",0.411111111111111
"248","SABHA","SABHA","","",NA,NA,0.0689307629241271,0.00119832701159279,0.922100175746924,0.00109611255904832,"step","AR",0.411111111111111
"249","FOCR-O3-RAW","FOCR (overlap)","3","",0.0197911008028174,0.00044080175934211,0.0441129666892169,0.000518017162406357,0.898198594024605,0.0011690544441956,"step","AR",0.411111111111111
"250","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.0116229754604396,0.000373997753198066,0.844859402460457,0.00134376308042679,"step","AR",0.411111111111111
"251","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0186875832419131,0.000406268946001849,0.866695957820738,0.00125971152253303,"step","AR",0.411111111111111
"252","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0169282396342059,0.000401181772208361,0.866256590509666,0.00127491474195676,"step","AR",0.411111111111111
"253","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0204985721979291,0.000464881882918496,0.0298566222054135,0.00046141383332338,0.875439367311072,0.00118561090071564,"step","AR",0.411111111111111
"254","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00844872481384095,0.000309693241065627,0.811028119507909,0.00142746228229355,"step","AR",0.411111111111111
"255","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.0134659858097649,0.000384022457519641,0.845298769771529,0.00133872557379598,"step","AR",0.411111111111111
"256","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.0124528761295558,0.000374677892270855,0.843057996485062,0.0013637347508424,"step","AR",0.411111111111111
"257","FOCR-O11-RAW","FOCR (overlap)","11","",0.0183803089219628,0.000506173637106447,0.110369990399143,0.000661429606952541,0.93884007029877,0.000964567840371095,"step","AR",0.411111111111111
"258","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0191884208114804,0.000501278654944113,0.888356766256591,0.00121919430142972,"step","AR",0.411111111111111
"259","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0289895117900865,0.000610305455749717,0.912873462214411,0.00110705394953201,"step","AR",0.411111111111111
"260","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0277695440431452,0.000603986093766842,0.914323374340949,0.00115569857873628,"step","AR",0.411111111111111
"261","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0195861623488333,0.000511087053905817,0.0571649797227458,0.000534487530782869,0.891168717047452,0.00120179105257552,"step","AR",0.411111111111111
"262","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.0139589908558618,0.000448459845672918,0.859973637961336,0.00127307262814865,"step","AR",0.411111111111111
"263","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0158930107236399,0.000428421671522877,0.86792618629174,0.00129037999867172,"step","AR",0.411111111111111
"264","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0170432938761099,0.000474325701099454,0.871528998242531,0.00131783152559547,"step","AR",0.411111111111111
"265","FOCR-O21-RAW","FOCR (overlap)","21","",0.0155707444218855,0.000472458622525086,0.180794205939853,0.0007059283689572,0.961379613356766,0.000997975660563591,"step","AR",0.411111111111111
"266","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0186790341193057,0.000524135326236153,0.888312829525483,0.00115793213725208,"step","AR",0.411111111111111
"267","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0321796550094126,0.000699318940956415,0.930799648506151,0.00118575701409255,"step","AR",0.411111111111111
"268","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0299038356227853,0.000699814404968533,0.934797891036907,0.00122453409581939,"step","AR",0.411111111111111
"269","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0147448796969037,0.000508035978582305,0.0728634620118253,0.000606365373966961,0.915289982425308,0.00132552399423977,"step","AR",0.411111111111111
"270","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0125449369414783,0.000442481768497065,0.874340949033392,0.00130382972061743,"step","AR",0.411111111111111
"271","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.0154400028682567,0.000474001666752651,0.889630931458699,0.00130227987528058,"step","AR",0.411111111111111
"272","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0160176868708054,0.000502818081425083,0.896265377855888,0.00133606077593284,"step","AR",0.411111111111111
"273","FOCR-O41-RAW","FOCR (overlap)","41","",0.0098250186192437,0.000409297705711906,0.297547123280085,0.000486848339567814,0.977724077328647,0.000985241773310318,"step","AR",0.411111111111111
"274","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.019565339371144,0.000466190924904556,0.878558875219684,0.00123896068534656,"step","AR",0.411111111111111
"275","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.0409931373443741,0.000944422029260401,0.92877855887522,0.00129051185281266,"step","AR",0.411111111111111
"276","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0406646518801523,0.000894318692150862,0.93664323374341,0.00130462482038785,"step","AR",0.411111111111111
"277","FOCR-D41-RAW","FOCR (disjoint)","41","",0.0046875,0.000546731895195771,0.145885693395557,0.00108626821771494,0.92469244288225,0.00119212104458207,"step","AR",0.411111111111111
"278","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.0127487689736418,0.000479394655039935,0.858567662565905,0.0013054227536676,"step","AR",0.411111111111111
"279","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.0148012445800267,0.000477578162256213,0.862609841827768,0.00115608987001999,"step","AR",0.411111111111111
"280","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.0157091248566527,0.000504649938007456,0.886203866432337,0.00138653952427281,"step","AR",0.411111111111111
"281","BH","BH","","",NA,NA,0.0221881561702968,0.000604714816978734,0.922231985940246,0.001063165074513,"step","AR",0.455555555555556
"282","LAWS","LAWS","","",NA,NA,0.0592682067931747,0.00128876986648865,0.939982425307557,0.00123105502467432,"step","AR",0.455555555555556
"283","SABHA","SABHA","","",NA,NA,0.0598546490053029,0.00129408708632212,0.952943760984183,0.000997281036008243,"step","AR",0.455555555555556
"284","FOCR-O3-RAW","FOCR (overlap)","3","",0.0205914459459492,0.00061361948806101,0.0482597043341734,0.00070915345898606,0.940070298769772,0.00107211533681505,"step","AR",0.455555555555556
"285","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.0125381789897067,0.000482026991190907,0.903075571177504,0.0011472214470935,"step","AR",0.455555555555556
"286","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0198701699376456,0.000591579625234509,0.919727592267135,0.00111211715958474,"step","AR",0.455555555555556
"287","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0188220107269073,0.000584816355643382,0.919112478031634,0.00112579059667256,"step","AR",0.455555555555556
"288","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0203049977358736,0.000608039466215999,0.0312796832963079,0.000626045558237142,0.924033391915641,0.00108225627162823,"step","AR",0.455555555555556
"289","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00846927101596335,0.000380490168435092,0.874560632688928,0.00111132908466672,"step","AR",0.455555555555556
"290","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.0143765487579408,0.00052163750497291,0.903602811950791,0.00114402416506444,"step","AR",0.455555555555556
"291","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.0135918324523785,0.000504217721796003,0.902240773286467,0.0011554388937476,"step","AR",0.455555555555556
"292","FOCR-O11-RAW","FOCR (overlap)","11","",0.017798592784367,0.000671260392599727,0.118319269797402,0.000813302194679072,0.965070298769772,0.00102395946528976,"step","AR",0.455555555555556
"293","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0222020511583882,0.000681548973281834,0.933040421792619,0.00110463295317868,"step","AR",0.455555555555556
"294","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0314276102984941,0.000791485939269754,0.949165202108963,0.00109335444447067,"step","AR",0.455555555555556
"295","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0307196419999756,0.000817744563688089,0.951362038664323,0.00111717957575268,"step","AR",0.455555555555556
"296","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0165431336486879,0.00072594482705203,0.0604205378483355,0.000793634297824095,0.933304042179262,0.00110669899276504,"step","AR",0.455555555555556
"297","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.0161831796761231,0.000640434242105678,0.912653778558875,0.00111513128947333,"step","AR",0.455555555555556
"298","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0172597773418576,0.000648540875055052,0.918014059753954,0.00109299956739701,"step","AR",0.455555555555556
"299","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0186066751233197,0.00070694225967788,0.922759226713532,0.00111183060092744,"step","AR",0.455555555555556
"300","FOCR-O21-RAW","FOCR (overlap)","21","",0.0151182738043987,0.00068624688191616,0.189291711753356,0.000862872556894848,0.980536028119508,0.000837750689953256,"step","AR",0.455555555555556
"301","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0194118800016628,0.000681279880916446,0.933304042179262,0.00109722119438918,"step","AR",0.455555555555556
"302","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0373598875324888,0.000937161538012473,0.957425307557118,0.0010662212591943,"step","AR",0.455555555555556
"303","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0361651960422181,0.000945750541865135,0.961291739894552,0.00108175305564125,"step","AR",0.455555555555556
"304","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0163269503536467,0.000840563690688841,0.0819537037090933,0.000980753167508453,0.947231985940246,0.000959282500879135,"step","AR",0.455555555555556
"305","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0130856840927074,0.000513459024713173,0.917574692442882,0.00114515935771217,"step","AR",0.455555555555556
"306","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.015873005377624,0.000680364523821707,0.925175746924429,0.00110741158611316,"step","AR",0.455555555555556
"307","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0168034511915434,0.000675763841970582,0.933304042179262,0.0011236104381752,"step","AR",0.455555555555556
"308","FOCR-O41-RAW","FOCR (overlap)","41","",0.0105350246487134,0.000617678428471914,0.308459559964502,0.000750870823853638,0.990202108963093,0.00061252468525779,"step","AR",0.455555555555556
"309","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.0194106224650565,0.000628899125653897,0.926362038664323,0.00108391579766742,"step","AR",0.455555555555556
"310","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.0406476541750412,0.00108261638884214,0.95597539543058,0.00108223168810257,"step","AR",0.455555555555556
"311","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0402705202982382,0.0011237877056607,0.964191564147627,0.00106674108245366,"step","AR",0.455555555555556
"312","FOCR-D41-RAW","FOCR (disjoint)","41","",0.0111131535947712,0.0007482158830539,0.182133178474642,0.00106218562965581,0.953119507908612,0.00100685894333645,"step","AR",0.455555555555556
"313","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.0169403257109727,0.000648672714907755,0.912653778558875,0.00108607822079774,"step","AR",0.455555555555556
"314","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.0281055360334671,0.00108462618797635,0.904042179261863,0.000936478659447717,"step","AR",0.455555555555556
"315","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.0280327388106851,0.00105574821844933,0.932161687170475,0.00112236966222124,"step","AR",0.455555555555556
"316","BH","BH","","",NA,NA,0.0196855748823586,0.000451711225074083,0.948022847100176,0.000997350520234105,"step","AR",0.5
