"","nm","m1","bw","m2","focr","focr_se","fdr","fdr_se","pwr","pwr_se","mu_type","cov_type","snr"
"218","LAWS","LAWS","","",NA,NA,0.0619428095225041,0.00432847196495793,0.501171646162859,0.00896674416923993,"step","any",0.318181818181818
"219","SABHA","SABHA","","",NA,NA,0.068995560049653,0.00481228409790656,0.455243116578793,0.00973211370171489,"step","any",0.318181818181818
"220","FOCR-O3-RAW","FOCR (overlap)","3","",NA,NA,0.0267008354701618,0.00154826718297408,0.29800820152314,0.010029430426894,"step","any",0.318181818181818
"221","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.00795767351607244,0.000608512077581108,0.220972466315173,0.00847636616891061,"step","any",0.318181818181818
"222","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0101758522217963,0.000703012779110604,0.245694200351494,0.00913703217922624,"step","any",0.318181818181818
"223","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.00834654960230908,0.000706011092465297,0.230404217926186,0.00909986199847328,"step","any",0.318181818181818
"224","FOCR-D3-RAW","FOCR (disjoint)","3","",NA,NA,0.0147678076962373,0.000905504099676848,0.253954305799649,0.00900104114202746,"step","any",0.318181818181818
"225","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00426921005207088,0.000404583705593075,0.172583479789104,0.00722743239356666,"step","any",0.318181818181818
"226","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.00628601229702932,0.000515091277877382,0.203456356180434,0.00840758961308729,"step","any",0.318181818181818
"227","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.00507973169573086,0.000469610097616975,0.190451083772701,0.00834680021112729,"step","any",0.318181818181818
"228","FOCR-O11-RAW","FOCR (overlap)","11","",NA,NA,0.079839379844847,0.00612549120695805,0.472993555946104,0.0119338035177744,"step","any",0.318181818181818
"229","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0405965188735223,0.0060785617948971,0.299824253075571,0.0090323283636602,"step","any",0.318181818181818
"230","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0456906079887316,0.00609230297920808,0.404569420035149,0.0109898781940247,"step","any",0.318181818181818
"231","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0445891654410489,0.00610445751756371,0.374575278265964,0.0112015696656974,"step","any",0.318181818181818
"232","FOCR-D11-RAW","FOCR (disjoint)","11","",NA,NA,0.0557347734838031,0.00604217917235646,0.367838312829526,0.0104946108842247,"step","any",0.318181818181818
"233","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.03878966739021,0.00607418208530856,0.273755125951962,0.00879708680903745,"step","any",0.318181818181818
"234","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0406646386319208,0.00607565557325462,0.32390158172232,0.0100304034341172,"step","any",0.318181818181818
"235","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.00660865972076096,0.000688481256588105,0.294551845342707,0.0102080505906833,"step","any",0.318181818181818
"236","FOCR-O21-RAW","FOCR (overlap)","21","",NA,NA,0.112187617657153,0.00611396589634581,0.552899824253076,0.0129025854669044,"step","any",0.318181818181818
"237","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.0442513198642154,0.00608509180372285,0.290978324545987,0.00890766908850367,"step","any",0.318181818181818
"238","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0508326698258721,0.00613469374493123,0.453309900410076,0.0115805699724848,"step","any",0.318181818181818
"239","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0139882172304822,0.00136880992993115,0.416168717047452,0.0117856711918004,"step","any",0.318181818181818
"240","FOCR-D21-RAW","FOCR (disjoint)","21","",NA,NA,0.0665487812961136,0.00604597258743998,0.447744581136497,0.0113600485849218,"step","any",0.318181818181818
"241","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0391698302977817,0.00607589028547581,0.288224956063269,0.00908180201427203,"step","any",0.318181818181818
"242","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.0389760785080097,0.00607718929348564,0.376567076742824,0.0105437485104554,"step","any",0.318181818181818
"243","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.00626903570905112,0.000698412875233188,0.34124194493263,0.0110493373183461,"step","any",0.318181818181818
"244","BH","BH","","",NA,NA,0.037966790175379,0.00606914182952003,0.211189220855302,0.00669860793646873,"step","any",0.333333333333333
"245","LAWS","LAWS","","",NA,NA,0.0922455802485122,0.00810945247732337,0.537024018746339,0.0074109822848579,"step","any",0.333333333333333
"246","SABHA","SABHA","","",NA,NA,0.0921838097489842,0.00812478207003945,0.50298769771529,0.00785915053069129,"step","any",0.333333333333333
"247","FOCR-O3-RAW","FOCR (overlap)","3","",NA,NA,0.0462739171486372,0.0060500750248049,0.284710017574692,0.0086833158233522,"step","any",0.333333333333333
"248","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.0352215618230996,0.00607836458140553,0.195606326889279,0.00635935451723071,"step","any",0.333333333333333
"249","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.0373952556417841,0.00607340664464304,0.223491505565319,0.00723966450039266,"step","any",0.333333333333333
"250","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.0364751271373636,0.0060759377788982,0.205916813122437,0.00694545398187422,"step","any",0.333333333333333
"251","FOCR-D3-RAW","FOCR (disjoint)","3","",NA,NA,0.0405005258902038,0.00606409832728129,0.232571763327475,0.00722648155588024,"step","any",0.333333333333333
"252","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.0348433926566745,0.0060787819845492,0.145401288810779,0.00492391743495902,"step","any",0.333333333333333
"253","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.0366703985302199,0.00607738804146982,0.176801405975395,0.00600109814668258,"step","any",0.333333333333333
"254","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.035865637261653,0.00607806171906863,0.162800234329233,0.0057594130790068,"step","any",0.333333333333333
"255","FOCR-O11-RAW","FOCR (overlap)","11","",NA,NA,0.0977468707772261,0.00804987872062161,0.47908611599297,0.0114783760825933,"step","any",0.333333333333333
"256","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.0710969831911057,0.00842563695046939,0.294317516110135,0.0075138083138328,"step","any",0.333333333333333
"257","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0735956447967064,0.00840854946345414,0.407850029291154,0.0101557174726663,"step","any",0.333333333333333
"258","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0392303458611703,0.00606638515072906,0.386233157586409,0.0100798756489207,"step","any",0.333333333333333
"259","FOCR-D11-RAW","FOCR (disjoint)","11","",NA,NA,0.08280774084225,0.00834130845081225,0.362565905096661,0.00956476194400787,"step","any",0.333333333333333
"260","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.0697793177562729,0.00843567760556477,0.26713532513181,0.00722899756456262,"step","any",0.333333333333333
"261","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.0702147339523611,0.00843032002067821,0.323667252489748,0.00873352923209834,"step","any",0.333333333333333
"262","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0360203084277039,0.00607526464620014,0.300878734622144,0.00866345540687908,"step","any",0.333333333333333
"263","FOCR-O21-RAW","FOCR (overlap)","21","",NA,NA,0.124769049912292,0.00710589244833795,0.570240187463386,0.0125587278403904,"step","any",0.333333333333333
"264","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.070738622040796,0.00842915285888727,0.288752196836555,0.00715850959088441,"step","any",0.333333333333333
"265","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.0725782441661361,0.00841396295817233,0.471997656707674,0.0110623918010101,"step","any",0.333333333333333
"266","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.0385700149294919,0.00606645251497366,0.439601640304628,0.0111278710484663,"step","any",0.333333333333333
"267","FOCR-D21-RAW","FOCR (disjoint)","21","",NA,NA,0.0857407780638572,0.00772809820854646,0.459636789689514,0.0109352915597701,"step","any",0.333333333333333
"268","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.0687421401137023,0.00844222312117312,0.282835383714118,0.00724885911420615,"step","any",0.333333333333333
"269","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.0683185613961184,0.00844433165782701,0.383714118336262,0.00964424953288805,"step","any",0.333333333333333
"270","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.0350984105115752,0.00607836630354608,0.352138254247217,0.0096559749587312,"step","any",0.333333333333333
