"","nm","m1","bw","m2","focr","focr_se","fdr","fdr_se","pwr","pwr_se","mu_type","cov_type","snr"
"82","FOCR-O11-RAW","FOCR (overlap)","11","",0.0129237245074109,0.000328587951631385,0.102144260730241,0.000724011608772939,0.950878734622144,0.00076126338360709,"step","iid",0.188888888888889
"83","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.00437019547987989,0.000141297877870054,0.159841827768014,0.000889481286770914,"step","iid",0.188888888888889
"84","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.00360070692993588,0.000109488290227609,0.507337434094903,0.00135937905835515,"step","iid",0.188888888888889
"85","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.00442968455692512,0.000116682893932054,0.373594024604569,0.00143768623189377,"step","iid",0.188888888888889
"86","FOCR-D11-RAW","FOCR (disjoint)","11","",0.011685044484954,0.000361629041825438,0.0424938607075617,0.000432746820979814,0.858523725834798,0.00111645326614127,"step","iid",0.188888888888889
"87","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.00216346313933689,0.00010290037074127,0.167486818980668,0.000815524290131334,"step","iid",0.188888888888889
"88","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.000841276653031474,4.45096734267574e-05,0.457381370826011,0.00128311728120529,"step","iid",0.188888888888889
"89","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.0015526898470116,7.1065450138203e-05,0.310193321616872,0.00134214179482627,"step","iid",0.188888888888889
"90","FOCR-O21-RAW","FOCR (overlap)","21","",0.00770403866127238,0.000307368639764,0.167246730156835,0.000782627281474274,0.981458699472759,0.000586944366503961,"step","iid",0.188888888888889
"91","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.00938848979193314,0.000303392685990065,0.146045694200351,0.000851372008750784,"step","iid",0.188888888888889
"92","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.00481724771944076,0.000146781955885682,0.481107205623902,0.00129230421228491,"step","iid",0.188888888888889
"93","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.00871272846626962,0.000210607476026136,0.346089630931459,0.00141535765873652,"step","iid",0.188888888888889
"94","FOCR-D21-RAW","FOCR (disjoint)","21","",0.0077716201423098,0.000420694692951148,0.0663112088390074,0.000626175462000122,0.915377855887522,0.000908346432296185,"step","iid",0.188888888888889
"95","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.00337717990590484,0.000128267179422928,0.167311072056239,0.000827155510002367,"step","iid",0.188888888888889
"96","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.00156021322989854,7.62581266689144e-05,0.450966608084359,0.0013162906456029,"step","iid",0.188888888888889
"97","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.00242657079673955,9.1102518255253e-05,0.30109841827768,0.00135350395267041,"step","iid",0.188888888888889
"98","FOCR-O41-RAW","FOCR (overlap)","41","",0.0039422601715815,0.000277871076361629,0.284583969472145,0.000603650081357858,0.993541300527241,0.000432141416908601,"step","iid",0.188888888888889
"99","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.0156148192842043,0.000399623216798457,0.122891036906854,0.000849485471092972,"step","iid",0.188888888888889
"100","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.00531468841534644,0.000172223269890443,0.451713532513181,0.00106310629397336,"step","iid",0.188888888888889
"101","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0151174675244478,0.000255412777772522,0.323418277680141,0.00121897098513213,"step","iid",0.188888888888889
"102","FOCR-D41-RAW","FOCR (disjoint)","41","",0.00334821428571429,0.000370374664347401,0.124757966507428,0.00103505718097359,0.916564147627417,0.00100752731346505,"step","iid",0.188888888888889
"103","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.00678619754734522,0.0002659681874944,0.154173989455185,0.000908043265337352,"step","iid",0.188888888888889
"104","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.00266838281625367,0.000121190179267659,0.402811950790861,0.000961226472209785,"step","iid",0.188888888888889
"105","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.0046948299172732,0.000157943911844557,0.263708260105448,0.00106568550648076,"step","iid",0.188888888888889
"106","BH","BH","","",NA,NA,0.0202855743137203,0.00022266905816156,0.313532513181019,0.000893138228127105,"step","iid",0.233333333333333
"107","LAWS","LAWS","","",NA,NA,0.0285734643267811,0.000260846446198834,0.570606326889279,0.00101009836962213,"step","iid",0.233333333333333
"108","SABHA","SABHA","","",NA,NA,0.0353659899580681,0.000286456533151477,0.545430579964851,0.00113651434439976,"step","iid",0.233333333333333
"109","FOCR-O3-RAW","FOCR (overlap)","3","",0.0155485090004024,0.000244869062412239,0.0373065238981194,0.000404283704129776,0.855316344463972,0.000651716469118347,"step","iid",0.233333333333333
"110","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.00205540933489998,0.000119167667892409,0.340817223198594,0.00106528772600469,"step","iid",0.233333333333333
"111","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.00517028240715261,0.000111962910228826,0.656458699472759,0.00096239919938916,"step","iid",0.233333333333333
"112","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.00308892871735518,0.000100381334904884,0.627504393673111,0.00108104186395016,"step","iid",0.233333333333333
"113","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0159838996037191,0.000277730079885246,0.0225051528158773,0.000314878780975817,0.719112478031634,0.000978410595930132,"step","iid",0.233333333333333
"114","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00108291134108284,6.57571180307548e-05,0.260764499121265,0.00104252300767211,"step","iid",0.233333333333333
"115","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.00215855057553897,6.90294915875228e-05,0.50817223198594,0.00115449014588894,"step","iid",0.233333333333333
"116","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.00115857406694345,4.96807563086561e-05,0.462917398945518,0.00135582099864925,"step","iid",0.233333333333333
"117","FOCR-O11-RAW","FOCR (overlap)","11","",0.00812440863734371,0.000183026765691303,0.111398042797474,0.000521005123861304,0.981942003514939,0.000347526660465415,"step","iid",0.233333333333333
"118","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.00388234243180986,9.65967951205625e-05,0.36713532513181,0.00101632285119592,"step","iid",0.233333333333333
"119","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.0025916546791581,6.88355057298665e-05,0.743277680140598,0.00065330948834651,"step","iid",0.233333333333333
"120","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.00353650293257148,7.81598866094078e-05,0.690070298769772,0.000813540179943966,"step","iid",0.233333333333333
"121","FOCR-D11-RAW","FOCR (disjoint)","11","",0.00908262338394208,0.000360143334750609,0.0476844155640027,0.000392741729132306,0.928383128295255,0.000638082144817324,"step","iid",0.233333333333333
"122","FOCR-D11-BH","FOCR (disjoint)","11","BH",NA,NA,0.00199633225953775,8.06473286200359e-05,0.379042179261863,0.000907956043510848,"step","iid",0.233333333333333
"123","FOCR-D11-LAWS","FOCR (disjoint)","11","LAWS",NA,NA,0.000611212235610804,3.87497371549996e-05,0.709007029876977,0.0006200743368163,"step","iid",0.233333333333333
"124","FOCR-D11-SABHA","FOCR (disjoint)","11","SABHA",NA,NA,0.00131518487464409,5.59239234196081e-05,0.654569420035149,0.000779828183481978,"step","iid",0.233333333333333
"125","FOCR-O21-RAW","FOCR (overlap)","21","",0.00403733006975896,0.000186328440952619,0.184736481811718,0.00052876589887934,0.998286467486819,9.9241814340281e-05,"step","iid",0.233333333333333
"126","FOCR-O21-BH","FOCR (overlap)","21","BH",NA,NA,0.00736509098706573,0.000154846882579394,0.350043936731107,0.00094772688217223,"step","iid",0.233333333333333
"127","FOCR-O21-LAWS","FOCR (overlap)","21","LAWS",NA,NA,0.00293847887992212,7.13013699260802e-05,0.730140597539543,0.000676503479620046,"step","iid",0.233333333333333
"128","FOCR-O21-SABHA","FOCR (overlap)","21","SABHA",NA,NA,0.00626406836331163,0.000119723533727125,0.670342706502636,0.00100057126083679,"step","iid",0.233333333333333
"129","FOCR-D21-RAW","FOCR (disjoint)","21","",0.00172413793103448,0.000190277092985476,0.0680161537058089,0.000427610518830377,0.963576449912127,0.000614630217971922,"step","iid",0.233333333333333
"130","FOCR-D21-BH","FOCR (disjoint)","21","BH",NA,NA,0.00331009576361081,0.000102901886835274,0.372978910369069,0.000899196640872674,"step","iid",0.233333333333333
"131","FOCR-D21-LAWS","FOCR (disjoint)","21","LAWS",NA,NA,0.000874387657045318,3.61824683469683e-05,0.691915641476274,0.000560743641062146,"step","iid",0.233333333333333
"132","FOCR-D21-SABHA","FOCR (disjoint)","21","SABHA",NA,NA,0.00214430914437399,6.58288698536335e-05,0.631546572934974,0.000811102801725578,"step","iid",0.233333333333333
"133","FOCR-O41-RAW","FOCR (overlap)","41","",0.00164330496420584,0.00014268635939662,0.311102771516874,0.000352190408471086,0.999912126537786,1.3894014324114e-05,"step","iid",0.233333333333333
"134","FOCR-O41-BH","FOCR (overlap)","41","BH",NA,NA,0.0122361738717286,0.000191428445216346,0.319595782073814,0.000890293385268332,"step","iid",0.233333333333333
"135","FOCR-O41-LAWS","FOCR (overlap)","41","LAWS",NA,NA,0.00551698527852353,0.00010666846510183,0.703910369068541,0.000671364952047167,"step","iid",0.233333333333333
"136","FOCR-O41-SABHA","FOCR (overlap)","41","SABHA",NA,NA,0.0132642891240579,0.000168336776839642,0.648857644991213,0.00101282968539042,"step","iid",0.233333333333333
"137","FOCR-D41-RAW","FOCR (disjoint)","41","",0.00138888888888889,0.000219602615289471,0.170214759684362,0.000871716472195106,0.969551845342707,0.000421589256606437,"step","iid",0.233333333333333
"138","FOCR-D41-BH","FOCR (disjoint)","41","BH",NA,NA,0.00717934403797463,0.000142086088909052,0.349384885764499,0.000935495024210429,"step","iid",0.233333333333333
"139","FOCR-D41-LAWS","FOCR (disjoint)","41","LAWS",NA,NA,0.00206263157781256,6.41334123420817e-05,0.651054481546573,0.000788664401827182,"step","iid",0.233333333333333
"140","FOCR-D41-SABHA","FOCR (disjoint)","41","SABHA",NA,NA,0.00554546049001709,0.000106996374405256,0.595782073813708,0.00115240670140831,"step","iid",0.233333333333333
"141","BH","BH","","",NA,NA,0.0242149155917135,0.00022782325149209,0.512302284710018,0.000571220832859838,"step","iid",0.277777777777778
"142","LAWS","LAWS","","",NA,NA,0.0329627074712324,0.000255495705715644,0.708260105448155,0.000698254195738877,"step","iid",0.277777777777778
"143","SABHA","SABHA","","",NA,NA,0.03850343748694,0.000260592571773881,0.710456942003515,0.000704236391556467,"step","iid",0.277777777777778
"144","FOCR-O3-RAW","FOCR (overlap)","3","",0.0199183634507432,0.000228807965571365,0.0506263846274407,0.000398057814131121,0.935193321616872,0.00044331375081959,"step","iid",0.277777777777778
"145","FOCR-O3-BH","FOCR (overlap)","3","BH",NA,NA,0.0025299402585346,7.87555111136181e-05,0.556502636203866,0.000607140259013732,"step","iid",0.277777777777778
"146","FOCR-O3-LAWS","FOCR (overlap)","3","LAWS",NA,NA,0.00567630492576014,0.000109351547470033,0.825702987697715,0.000686521900690635,"step","iid",0.277777777777778
"147","FOCR-O3-SABHA","FOCR (overlap)","3","SABHA",NA,NA,0.00471302993970174,8.76309322710125e-05,0.817970123022847,0.000764503491617386,"step","iid",0.277777777777778
"148","FOCR-D3-RAW","FOCR (disjoint)","3","",0.0182795443506811,0.000237980965373308,0.0260445879821817,0.000243183432592446,0.855579964850615,0.000620951807524242,"step","iid",0.277777777777778
"149","FOCR-D3-BH","FOCR (disjoint)","3","BH",NA,NA,0.00144694027886123,6.70496896041688e-05,0.494639718804921,0.000703617597790812,"step","iid",0.277777777777778
"150","FOCR-D3-LAWS","FOCR (disjoint)","3","LAWS",NA,NA,0.00277569870473718,7.91520746977916e-05,0.739982425307557,0.000833697264861721,"step","iid",0.277777777777778
"151","FOCR-D3-SABHA","FOCR (disjoint)","3","SABHA",NA,NA,0.00196799356297555,6.41953201518272e-05,0.728075571177504,0.000905805556161441,"step","iid",0.277777777777778
"152","FOCR-O11-RAW","FOCR (overlap)","11","",0.0128243103075597,0.00024782714675132,0.131806142201377,0.000457178062093639,0.997188049209139,0.000131922803503046,"step","iid",0.277777777777778
"153","FOCR-O11-BH","FOCR (overlap)","11","BH",NA,NA,0.00539248212168232,0.000108799267824222,0.566959578207381,0.00056589278108696,"step","iid",0.277777777777778
"154","FOCR-O11-LAWS","FOCR (overlap)","11","LAWS",NA,NA,0.00367489403813139,0.000134507364793764,0.854701230228471,0.000569953199918194,"step","iid",0.277777777777778
"155","FOCR-O11-SABHA","FOCR (overlap)","11","SABHA",NA,NA,0.0054680825959255,0.000143554765464218,0.836555360281195,0.000638101537937754,"step","iid",0.277777777777778
"156","FOCR-D11-RAW","FOCR (disjoint)","11","",0.0142752355431751,0.00036752284717254,0.0630247779173385,0.000410188475764404,0.963224956063269,0.000503654640940779,"step","iid",0.277777777777778
